,TransactionAmt,TransactionDT,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D10,D11,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V307,V308,V309,V310
8267,633.92,250589,W,2455,321.0,150.0,visa,226.0,credit,158.0,87.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,18.0,18.0,0.0,,,18.0,,600.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,1959.780029296875,600.0,600.0,1477.3800048828125
3999,110.085,161291,C,5713,168.0,144.0,visa,147.0,credit,,,,gmail.com,gmail.com,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,8.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60.17829895019531,0.0,0.0,60.17829895019531
1941,125.0,140841,W,15066,170.0,150.0,mastercard,102.0,credit,126.0,87.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,16.0,16.0,6.0,16.0,6.0,16.0,,408.5,120.0,0.0,408.5,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,408.5,120.0,0.0,408.5
303,1351.55,91220,W,11106,100.0,150.0,visa,226.0,credit,337.0,87.0,3.0,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4081,138.0,162046,W,4030,174.0,150.0,visa,226.0,debit,126.0,87.0,10.0,gmail.com,,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,2.0,252.0,41.0,10.0,,,42.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,890.5,0.0,0.0,153.0
4003,227.17,161371,W,7410,555.0,150.0,mastercard,117.0,debit,343.0,87.0,232.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,26.0,1.0,0.0,,0.0,266.0,0.0,266.0,266.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,,400.0,400.0,0.0,0.0
3410,108.5,155209,W,8406,264.0,150.0,visa,226.0,debit,143.0,87.0,,gmail.com,,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,284.0,284.0,0.0,,,473.0,,351.0,351.0,0.0,0.0,0.0,351.0,351.0,351.0,0.0,0.0,0.0,,117.0,117.0,0.0,0.0
4771,171.0,169258,W,17756,543.0,150.0,mastercard,224.0,debit,324.0,87.0,11.0,anonymous.com,,43.0,30.0,0.0,0.0,18.0,20.0,0.0,0.0,18.0,0.0,24.0,0.0,88.0,30.0,0.0,,,,,206.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8518,125.0,254145,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,yahoo.com,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,13.0,13.0,13.0,,,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,335.0,0.0,0.0,335.0
1965,15.226,141103,C,9300,103.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,,,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8413,25.0,252710,H,10486,514.0,150.0,mastercard,219.0,credit,498.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8284,100.0,250886,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,15.0,15.0,4.0,,,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,279.5,100.0,0.0,279.5
7155,40.0,235671,W,2356,143.0,150.0,visa,226.0,debit,205.0,87.0,,anonymous.com,,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,442.0,442.0,48.0,,,55.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8403,59.0,252582,W,7919,194.0,150.0,mastercard,166.0,debit,272.0,87.0,,,,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,0.0,,,0.0,,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,59.0,,59.0,59.0,0.0,0.0
7618,117.0,241839,W,15063,514.0,150.0,visa,226.0,credit,204.0,87.0,,icloud.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,4.0,0.0,4.0,,117.0,117.0,0.0,0.0,0.0,117.0,117.0,117.0,0.0,0.0,0.0,,234.0,234.0,0.0,117.0
6685,104.47,228615,W,14432,481.0,150.0,mastercard,102.0,credit,310.0,87.0,,gmail.com,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,45.0,45.0,13.0,,,55.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,295.7900085449219,0.0,0.0,295.7900085449219
5544,6.888,177896,C,4461,375.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com,1.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,5.0,1.0,316.0,316.0,95.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6409,50.0,223148,S,12583,404.0,150.0,mastercard,102.0,credit,330.0,87.0,,,aol.com,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,50.0,158959,W,9112,250.0,150.0,visa,226.0,debit,184.0,87.0,,,,9.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,7.0,0.0,14.0,5.0,119.0,119.0,59.0,,,390.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
101,25.0,88174,H,4523,423.0,150.0,visa,226.0,debit,337.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,156.0,158049,W,12544,321.0,150.0,visa,226.0,debit,184.0,87.0,2.0,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,2.0,303.0,303.0,30.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6021,141.0,188877,W,7919,194.0,150.0,mastercard,166.0,debit,181.0,87.0,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,59.0,59.0,46.0,,,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6266,50.0,213822,W,7919,194.0,150.0,mastercard,202.0,debit,315.0,87.0,,,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,261.0,261.0,51.0,,,261.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9176,30.0,264538,H,9705,555.0,150.0,mastercard,224.0,debit,264.0,87.0,,icloud.com,icloud.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,15.0,151994,W,10057,225.0,150.0,mastercard,224.0,debit,272.0,87.0,595.0,gmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,91.0,91.0,1.0,92.0,1.0,21.0,92.0,59.0,30.0,30.0,59.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,108.0,30.0,30.0,59.0
5605,15.709,178736,C,15885,545.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9644,35.95,279990,W,7950,543.0,150.0,mastercard,224.0,debit,143.0,87.0,,,,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,12.0,3.0,215.0,215.0,30.0,,,182.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
388,22.97,92667,W,15989,,150.0,visa,166.0,debit,177.0,87.0,,gmail.com,,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,146.0,,0.0,385.0,0.0,385.0,,25.95000076293945,25.95000076293945,0.0,0.0,0.0,25.95000076293945,25.95000076293945,25.95000076293945,0.0,0.0,0.0,,25.95000076293945,25.95000076293945,0.0,0.0
8618,25.95,255494,W,1132,555.0,150.0,visa,226.0,debit,420.0,87.0,1.0,ymail.com,,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,9.0,9.0,9.0,,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.95000076293945,0.0,0.0,30.95000076293945
1071,60.0,116455,W,7919,194.0,150.0,mastercard,202.0,debit,337.0,87.0,,yahoo.com,,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,3.0,28.0,28.0,0.0,435.0,0.0,28.0,,204.0,120.0,0.0,84.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,,281.0,197.0,0.0,84.0
761,78.95,101385,W,17188,321.0,150.0,visa,226.0,debit,225.0,87.0,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
742,159.95,100784,W,15385,111.0,150.0,mastercard,224.0,debit,441.0,87.0,2.0,gmail.com,,4.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,24.0,24.0,7.0,24.0,0.0,27.0,27.0,1239.6500244140625,525.8499755859375,209.9499969482422,605.8499755859375,209.9499969482422,107.9499969482422,525.8499755859375,315.8999938964844,0.0,107.9499969482422,0.0,,555.9000244140625,207.9499969482422,0.0,347.95001220703125
3006,27.0,151516,W,7562,170.0,150.0,mastercard,102.0,credit,123.0,87.0,30.0,anonymous.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,8.0,8.0,8.0,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.0,0.0,0.0,49.0
450,15.0,93894,W,6550,,150.0,visa,226.0,debit,441.0,87.0,9.0,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9989,31.95,312950,W,1546,111.0,150.0,visa,226.0,debit,204.0,87.0,4.0,anonymous.com,,116.0,98.0,0.0,0.0,162.0,81.0,0.0,0.0,68.0,0.0,69.0,0.0,592.0,102.0,90.0,90.0,30.0,182.0,30.0,487.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.9000015258789,0.0,0.0,71.9000015258789
1183,159.95,126072,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,17.0,,,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,3.0,0.0,,,,,448.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
952,107.95,109503,W,7919,194.0,150.0,mastercard,202.0,debit,315.0,87.0,176.0,gmail.com,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,,,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
80,60.0,87856,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,comcast.net,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,,,456.0,32.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8174,117.0,249013,W,11207,361.0,150.0,visa,226.0,debit,476.0,87.0,9.0,gmail.com,,8.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,0.0,4.0,0.0,26.0,7.0,127.0,127.0,0.0,,,299.0,,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,117.0,,117.0,117.0,0.0,0.0
577,6.477,96504,C,5812,408.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com,2.0,12.0,0.0,3.0,0.0,3.0,3.0,7.0,0.0,11.0,5.0,5.0,10.0,2.0,126.0,,125.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7821,35.95,244432,W,8320,476.0,150.0,visa,166.0,debit,330.0,87.0,,gmail.com,,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,,0.0,142.0,0.0,142.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.95000076293945,47.95000076293945,0.0,0.0
1147,108.43,123590,W,7508,321.0,150.0,visa,226.0,debit,158.0,87.0,30.0,hotmail.com,,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,29.0,2.0,27.0,27.0,13.0,483.0,13.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,188.42999267578125,0.0,0.0,188.42999267578125
2260,50.0,144345,H,15757,322.0,150.0,visa,195.0,debit,299.0,87.0,,anonymous.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
3,50.0,86499,W,18132,567.0,150.0,mastercard,117.0,debit,476.0,87.0,,yahoo.com,,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,112.0,112.0,0.0,94.0,0.0,84.0,,1758.0,925.0,0.0,354.0,135.0,50.0,1404.0,790.0,0.0,0.0,0.0,,1758.0,925.0,0.0,354.0
1683,35.95,137598,W,7919,194.0,150.0,mastercard,202.0,debit,325.0,87.0,11.0,gmail.com,,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.95000076293945,46.95000076293945,0.0,0.0
8,15.0,86535,H,2803,100.0,150.0,visa,226.0,debit,337.0,87.0,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7620,59.95,241873,W,12577,268.0,150.0,visa,166.0,debit,204.0,87.0,1.0,gmail.com,,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,44.0,44.0,45.0,,,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4516,117.0,166387,W,5674,555.0,150.0,visa,226.0,debit,476.0,87.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6292,171.0,216935,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,39.0,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4851,35.95,170134,W,2157,111.0,150.0,visa,226.0,debit,272.0,87.0,3.0,aol.com,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
9217,411.0,265254,W,14813,165.0,150.0,mastercard,224.0,debit,122.0,87.0,2.0,,,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,4.0,75.0,75.0,25.0,,,82.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,311.95001220703125,0.0,0.0,311.95001220703125
9791,105.95,303341,W,1546,111.0,150.0,visa,226.0,debit,204.0,87.0,,aol.com,,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,2.0,469.0,469.0,134.0,,,469.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
47,15.0,87285,W,4208,490.0,150.0,visa,195.0,debit,126.0,87.0,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,108.0,108.0,107.0,107.0,107.0,107.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2417,57.95,145938,W,10112,360.0,150.0,visa,166.0,debit,264.0,87.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8537,34.95,254462,W,15066,170.0,150.0,mastercard,102.0,credit,325.0,87.0,3.0,gmail.com,,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,,,,,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5128,50.0,172878,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,,aol.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,87.0,87.0,1.0,300.0,1.0,300.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81.0,81.0,43.0,81.0
2627,54.5,147912,W,17055,393.0,150.0,mastercard,117.0,debit,472.0,87.0,22.0,gmail.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,54.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,54.5,54.5,54.5,,0.0,0.0,0.0,0.0
7051,42.95,234325,W,1279,237.0,150.0,mastercard,224.0,debit,181.0,87.0,,gmail.com,,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8897,57.95,260060,W,11150,216.0,150.0,visa,226.0,debit,225.0,87.0,,yahoo.com,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,88.0,88.0,11.0,,,87.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,115.9000015258789,0.0,0.0,115.9000015258789
8142,60.0,248499,W,18178,598.0,150.0,mastercard,224.0,debit,177.0,87.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,31.0,31.0,7.0,31.0,7.0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,541.0,60.0,0.0,541.0
4386,15.0,165114,H,4717,321.0,150.0,visa,226.0,debit,337.0,87.0,,icloud.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,50.0,177245,R,1865,520.0,150.0,american express,190.0,credit,126.0,87.0,,live.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,209.95,155166,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,10.0,,,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,47.0,4.0,469.0,469.0,4.0,,,361.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,499.8699951171875,30.95000076293945,0.0,499.8699951171875
3550,107.95,156638,W,7676,512.0,150.0,visa,226.0,debit,299.0,87.0,9.0,gmail.com,,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,24.0,2.0,473.0,473.0,15.0,454.0,15.0,424.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,107.9499969482422,0.0,0.0,107.9499969482422
8239,160.5,250094,W,16659,170.0,150.0,visa,226.0,credit,441.0,87.0,7.0,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7744,53.95,243517,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,,ymail.com,,3.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,27.0,3.0,416.0,416.0,25.0,,,26.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1590.699951171875,0.0,0.0,654.8499755859375
360,226.0,92221,W,2616,,150.0,discover,102.0,credit,251.0,87.0,0.0,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,171.0,171.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,,171.0,171.0,0.0,171.0
6906,92.0,232254,W,2607,555.0,150.0,visa,226.0,debit,299.0,87.0,1737.0,anonymous.com,,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,2.0,0.0,,0.0,,,356.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92.0,92.0,0.0,0.0
9317,6.465,267161,C,3154,408.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
29,36.99,86979,W,12932,361.0,150.0,visa,226.0,debit,204.0,87.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
8660,55.0,256049,W,7919,194.0,150.0,mastercard,166.0,debit,264.0,87.0,1.0,yahoo.com,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,243.0,243.0,243.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
7415,15.0,238872,W,7919,194.0,150.0,mastercard,166.0,debit,330.0,87.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,1.0,365.0,365.0,1.0,,,1.0,,141.0,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,,141.0,141.0,0.0,141.0
9189,25.0,264717,H,1724,583.0,150.0,visa,226.0,credit,472.0,87.0,,verizon.net,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
